Linkage Group,Marker Name,Locus Name,Type,Position
Cranberry-Composite_map-F1.LG11,scaffold_49144_715,scaffold_49144_715,marker_locus,8.36 cM
Cranberry-Composite_map-F1.LG11,scaffold_49144_620,scaffold_49144_620,marker_locus,8.36 cM
Cranberry-Composite_map-F1.LG11,scaffold_17462_4134,scaffold_17462_4134,marker_locus,8.66 cM
Cranberry-Composite_map-F1.LG11,scaffold_125_21064,scaffold_125_21064,marker_locus,9.57 cM
Cranberry-Composite_map-F1.LG11,scaffold_125_21075,scaffold_125_21075,marker_locus,9.57 cM
Cranberry-Composite_map-F1.LG11,scaffold_125_21038,scaffold_125_21038,marker_locus,9.57 cM
Cranberry-Composite_map-F1.LG11,scaffold_125_21110,scaffold_125_21110,marker_locus,9.57 cM
Cranberry-Composite_map-F1.LG11,scaffold_44792_2373,scaffold_44792_2373,marker_locus,11.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_12068_4942,scaffold_12068_4942,marker_locus,11.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_12068_4841,scaffold_12068_4841,marker_locus,11.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_12068_4954,scaffold_12068_4954,marker_locus,11.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_8030_1187,scaffold_8030_1187,marker_locus,11.07 cM
Cranberry-Composite_map-F1.LG11,SCF122746,SCF122746,marker_locus,11.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_15961_5812,scaffold_15961_5812,marker_locus,11.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_122563_193,scaffold_122563_193,marker_locus,11.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_13880_3304,scaffold_13880_3304,marker_locus,11.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_42400_501,scaffold_42400_501,marker_locus,11.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_35099_251,scaffold_35099_251,marker_locus,11.74 cM
Cranberry-Composite_map-F1.LG11,scaffold_57381_849,scaffold_57381_849,marker_locus,12.76 cM
Cranberry-Composite_map-F1.LG11,scaffold_57381_722,scaffold_57381_722,marker_locus,14.05 cM
Cranberry-Composite_map-F1.LG11,307018_K70,307018_K70,marker_locus,14.05 cM
Cranberry-Composite_map-F1.LG11,scaffold_13093_5426,scaffold_13093_5426,marker_locus,14.05 cM
Cranberry-Composite_map-F1.LG11,scaffold_8030_1139,scaffold_8030_1139,marker_locus,14.62 cM
Cranberry-Composite_map-F1.LG11,scaffold_7574_4588,scaffold_7574_4588,marker_locus,14.62 cM
Cranberry-Composite_map-F1.LG11,scaffold_7574_4556,scaffold_7574_4556,marker_locus,14.62 cM
Cranberry-Composite_map-F1.LG11,scaffold_7574_4547,scaffold_7574_4547,marker_locus,14.62 cM
Cranberry-Composite_map-F1.LG11,scaffold_85013_1295,scaffold_85013_1295,marker_locus,14.62 cM
Cranberry-Composite_map-F1.LG11,SCF81909,SCF81909,marker_locus,14.62 cM
Cranberry-Composite_map-F1.LG11,scaffold_49167_836,scaffold_49167_836,marker_locus,14.62 cM
Cranberry-Composite_map-F1.LG11,scaffold_57381_750,scaffold_57381_750,marker_locus,14.62 cM
Cranberry-Composite_map-F1.LG11,scaffold_25170_2241,scaffold_25170_2241,marker_locus,14.62 cM
Cranberry-Composite_map-F1.LG11,scaffold_24233_376,scaffold_24233_376,marker_locus,15.29 cM
Cranberry-Composite_map-F1.LG11,scaffold_170652_55,scaffold_170652_55,marker_locus,16.42 cM
Cranberry-Composite_map-F1.LG11,scaffold_63685_933,scaffold_63685_933,marker_locus,16.42 cM
Cranberry-Composite_map-F1.LG11,scaffold_24233_371,scaffold_24233_371,marker_locus,16.42 cM
Cranberry-Composite_map-F1.LG11,scaffold_170652_81,scaffold_170652_81,marker_locus,16.42 cM
Cranberry-Composite_map-F1.LG11,scaffold_13093_5532,scaffold_13093_5532,marker_locus,16.42 cM
Cranberry-Composite_map-F1.LG11,scaffold_26864_4373,scaffold_26864_4373,marker_locus,17.25 cM
Cranberry-Composite_map-F1.LG11,scaffold_19468_3891,scaffold_19468_3891,marker_locus,19.61 cM
Cranberry-Composite_map-F1.LG11,scaffold_4768_9292,scaffold_4768_9292,marker_locus,19.75 cM
Cranberry-Composite_map-F1.LG11,scaffold_5550_5713,scaffold_5550_5713,marker_locus,19.75 cM
Cranberry-Composite_map-F1.LG11,scaffold_72495_1231,scaffold_72495_1231,marker_locus,20.18 cM
Cranberry-Composite_map-F1.LG11,scaffold_43797_884,scaffold_43797_884,marker_locus,21.18 cM
Cranberry-Composite_map-F1.LG11,scaffold_47922_2048,scaffold_47922_2048,marker_locus,21.51 cM
Cranberry-Composite_map-F1.LG11,scaffold_71024_1614,scaffold_71024_1614,marker_locus,21.88 cM
Cranberry-Composite_map-F1.LG11,scaffold_26628_3539,scaffold_26628_3539,marker_locus,21.88 cM
Cranberry-Composite_map-F1.LG11,scaffold_1122_2182,scaffold_1122_2182,marker_locus,21.88 cM
Cranberry-Composite_map-F1.LG11,scaffold_101041_435,scaffold_101041_435,marker_locus,23.01 cM
Cranberry-Composite_map-F1.LG11,scaffold_101041_449,scaffold_101041_449,marker_locus,23.01 cM
Cranberry-Composite_map-F1.LG11,scaffold_101041_395,scaffold_101041_395,marker_locus,23.86 cM
Cranberry-Composite_map-F1.LG11,scaffold_101041_396,scaffold_101041_396,marker_locus,23.86 cM
Cranberry-Composite_map-F1.LG11,scaffold_42430_799,scaffold_42430_799,marker_locus,23.86 cM
Cranberry-Composite_map-F1.LG11,SCF204332,SCF204332,marker_locus,23.86 cM
Cranberry-Composite_map-F1.LG11,scaffold_101041_374,scaffold_101041_374,marker_locus,23.86 cM
Cranberry-Composite_map-F1.LG11,scaffold_613_15422,scaffold_613_15422,marker_locus,24.4 cM
Cranberry-Composite_map-F1.LG11,scaffold_113473_310,scaffold_113473_310,marker_locus,24.54 cM
Cranberry-Composite_map-F1.LG11,scaffold_113473_247,scaffold_113473_247,marker_locus,24.54 cM
Cranberry-Composite_map-F1.LG11,Pr031818821,Pr031818821_185,marker_locus,26.07 cM
Cranberry-Composite_map-F1.LG11,SCF81294,SCF81294,marker_locus,26.67 cM
Cranberry-Composite_map-F1.LG11,scf3072b,scf3072b,marker_locus,26.67 cM
Cranberry-Composite_map-F1.LG11,scaffold_14916_2838,scaffold_14916_2838,marker_locus,26.68 cM
Cranberry-Composite_map-F1.LG11,scaffold_70819_248,scaffold_70819_248,marker_locus,27.14 cM
Cranberry-Composite_map-F1.LG11,scaffold_2729_8402,scaffold_2729_8402,marker_locus,27.14 cM
Cranberry-Composite_map-F1.LG11,scaffold_19221_3020,scaffold_19221_3020,marker_locus,27.29 cM
Cranberry-Composite_map-F1.LG11,scaffold_19953_2715,scaffold_19953_2715,marker_locus,27.29 cM
Cranberry-Composite_map-F1.LG11,scaffold_12837_1240,scaffold_12837_1240,marker_locus,27.34 cM
Cranberry-Composite_map-F1.LG11,scaffold_12837_1251,scaffold_12837_1251,marker_locus,27.34 cM
Cranberry-Composite_map-F1.LG11,scaffold_12837_1247,scaffold_12837_1247,marker_locus,27.34 cM
Cranberry-Composite_map-F1.LG11,scaffold_58982_213,scaffold_58982_213,marker_locus,27.52 cM
Cranberry-Composite_map-F1.LG11,scaffold_4803_6092,scaffold_4803_6092,marker_locus,27.53 cM
Cranberry-Composite_map-F1.LG11,scaffold_4803_6119,scaffold_4803_6119,marker_locus,27.99 cM
Cranberry-Composite_map-F1.LG11,scaffold_203346_49,scaffold_203346_49,marker_locus,28.38 cM
Cranberry-Composite_map-F1.LG11,scaffold_115280_182,scaffold_115280_182,marker_locus,28.38 cM
Cranberry-Composite_map-F1.LG11,scaffold_28856_1997,scaffold_28856_1997,marker_locus,28.67 cM
Cranberry-Composite_map-F1.LG11,scaffold_28856_2095,scaffold_28856_2095,marker_locus,30.32 cM
Cranberry-Composite_map-F1.LG11,scaffold_62302_570,scaffold_62302_570,marker_locus,30.4 cM
Cranberry-Composite_map-F1.LG11,scaffold_62302_619,scaffold_62302_619,marker_locus,30.4 cM
Cranberry-Composite_map-F1.LG11,scaffold_62302_620,scaffold_62302_620,marker_locus,30.4 cM
Cranberry-Composite_map-F1.LG11,scaffold_62302_451,scaffold_62302_451,marker_locus,31.23 cM
Cranberry-Composite_map-F1.LG11,scaffold_28235_2302,scaffold_28235_2302,marker_locus,31.23 cM
Cranberry-Composite_map-F1.LG11,scaffold_62302_580,scaffold_62302_580,marker_locus,31.23 cM
Cranberry-Composite_map-F1.LG11,scaffold_62302_458,scaffold_62302_458,marker_locus,31.23 cM
Cranberry-Composite_map-F1.LG11,scaffold_62302_445,scaffold_62302_445,marker_locus,31.23 cM
Cranberry-Composite_map-F1.LG11,scaffold_6680_3260,scaffold_6680_3260,marker_locus,32.73 cM
Cranberry-Composite_map-F1.LG11,scaffold_19827_3209,scaffold_19827_3209,marker_locus,32.73 cM
Cranberry-Composite_map-F1.LG11,scaffold_6680_3258,scaffold_6680_3258,marker_locus,32.73 cM
Cranberry-Composite_map-F1.LG11,scaffold_11935_895,scaffold_11935_895,marker_locus,34.37 cM
Cranberry-Composite_map-F1.LG11,scaffold_8503_4213,scaffold_8503_4213,marker_locus,34.37 cM
Cranberry-Composite_map-F1.LG11,scaffold_49068_2619,scaffold_49068_2619,marker_locus,34.37 cM
Cranberry-Composite_map-F1.LG11,scaffold_11935_898,scaffold_11935_898,marker_locus,34.37 cM
Cranberry-Composite_map-F1.LG11,scaffold_11935_885,scaffold_11935_885,marker_locus,34.37 cM
Cranberry-Composite_map-F1.LG11,scaffold_8503_4247,scaffold_8503_4247,marker_locus,34.37 cM
Cranberry-Composite_map-F1.LG11,scaffold_13211_6511,scaffold_13211_6511,marker_locus,35.21 cM
Cranberry-Composite_map-F1.LG11,scaffold_42138_96,scaffold_42138_96,marker_locus,35.22 cM
Cranberry-Composite_map-F1.LG11,scaffold_42138_168,scaffold_42138_168,marker_locus,35.22 cM
Cranberry-Composite_map-F1.LG11,scaffold_1773_892,scaffold_1773_892,marker_locus,35.39 cM
Cranberry-Composite_map-F1.LG11,scaffold_1773_837,scaffold_1773_837,marker_locus,35.39 cM
Cranberry-Composite_map-F1.LG11,scaffold_1958_7238,scaffold_1958_7238,marker_locus,36.65 cM
Cranberry-Composite_map-F1.LG11,scaffold_1773_879,scaffold_1773_879,marker_locus,36.88 cM
Cranberry-Composite_map-F1.LG11,scaffold_3875_8648,scaffold_3875_8648,marker_locus,36.88 cM
Cranberry-Composite_map-F1.LG11,SCF199831,SCF199831,marker_locus,36.88 cM
Cranberry-Composite_map-F1.LG11,SCF106182,SCF106182,marker_locus,36.88 cM
Cranberry-Composite_map-F1.LG11,scaffold_13953_4014,scaffold_13953_4014,marker_locus,36.88 cM
Cranberry-Composite_map-F1.LG11,SCF64185,SCF64185,marker_locus,36.88 cM
Cranberry-Composite_map-F1.LG11,scaffold_14991_5981,scaffold_14991_5981,marker_locus,36.88 cM
Cranberry-Composite_map-F1.LG11,scaffold_2044_5981,scaffold_2044_5981,marker_locus,36.91 cM
Cranberry-Composite_map-F1.LG11,scaffold_1773_858,scaffold_1773_858,marker_locus,36.93 cM
Cranberry-Composite_map-F1.LG11,scaffold_29718_621,scaffold_29718_621,marker_locus,36.93 cM
Cranberry-Composite_map-F1.LG11,scaffold_10836_1629,scaffold_10836_1629,marker_locus,36.93 cM
Cranberry-Composite_map-F1.LG11,scaffold_143020_259,scaffold_143020_259,marker_locus,36.93 cM
Cranberry-Composite_map-F1.LG11,scaffold_42138_74,scaffold_42138_74,marker_locus,36.93 cM
Cranberry-Composite_map-F1.LG11,scaffold_42138_246,scaffold_42138_246,marker_locus,36.93 cM
Cranberry-Composite_map-F1.LG11,scaffold_7181_4292,scaffold_7181_4292,marker_locus,37.18 cM
Cranberry-Composite_map-F1.LG11,scaffold_7181_4291,scaffold_7181_4291,marker_locus,37.18 cM
Cranberry-Composite_map-F1.LG11,scaffold_17610_5413,scaffold_17610_5413,marker_locus,37.2 cM
Cranberry-Composite_map-F1.LG11,scaffold_32485_3398,scaffold_32485_3398,marker_locus,37.2 cM
Cranberry-Composite_map-F1.LG11,scaffold_32485_3268,scaffold_32485_3268,marker_locus,37.2 cM
Cranberry-Composite_map-F1.LG11,scaffold_95332_586,scaffold_95332_586,marker_locus,37.2 cM
Cranberry-Composite_map-F1.LG11,scaffold_38945_3027,scaffold_38945_3027,marker_locus,37.21 cM
Cranberry-Composite_map-F1.LG11,scaffold_73369_127,scaffold_73369_127,marker_locus,37.21 cM
Cranberry-Composite_map-F1.LG11,scaffold_155461_132,scaffold_155461_132,marker_locus,37.21 cM
Cranberry-Composite_map-F1.LG11,scaffold_73369_166,scaffold_73369_166,marker_locus,37.35 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_2290,scaffold_40899_2290,marker_locus,37.36 cM
Cranberry-Composite_map-F1.LG11,scaffold_155461_120,scaffold_155461_120,marker_locus,37.36 cM
Cranberry-Composite_map-F1.LG11,SCF183590,SCF183590,marker_locus,37.5 cM
Cranberry-Composite_map-F1.LG11,scaffold_7181_4242,scaffold_7181_4242,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_2108,scaffold_40899_2108,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_1990,scaffold_40899_1990,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_2121,scaffold_40899_2121,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_22615_440,scaffold_22615_440,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_2356,scaffold_40899_2356,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_2293,scaffold_40899_2293,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_2246,scaffold_40899_2246,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_2018,scaffold_40899_2018,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_121627_592,scaffold_121627_592,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_13592_5230,scaffold_13592_5230,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_1755,scaffold_40899_1755,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_1795,scaffold_40899_1795,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_1890,scaffold_40899_1890,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_40899_1967,scaffold_40899_1967,marker_locus,38.07 cM
Cranberry-Composite_map-F1.LG11,scaffold_75872_1322,scaffold_75872_1322,marker_locus,38.69 cM
Cranberry-Composite_map-F1.LG11,scaffold_4716_3230,scaffold_4716_3230,marker_locus,38.69 cM
Cranberry-Composite_map-F1.LG11,scaffold_18605_4932,scaffold_18605_4932,marker_locus,38.7 cM
Cranberry-Composite_map-F1.LG11,scaffold_22615_470,scaffold_22615_470,marker_locus,38.7 cM
Cranberry-Composite_map-F1.LG11,scaffold_18605_4899,scaffold_18605_4899,marker_locus,38.7 cM
Cranberry-Composite_map-F1.LG11,scaffold_120686_393,scaffold_120686_393,marker_locus,38.7 cM
Cranberry-Composite_map-F1.LG11,scaffold_22615_462,scaffold_22615_462,marker_locus,38.7 cM
Cranberry-Composite_map-F1.LG11,scaffold_75872_1335,scaffold_75872_1335,marker_locus,39.2 cM
Cranberry-Composite_map-F1.LG11,scaffold_75872_1296,scaffold_75872_1296,marker_locus,39.2 cM
Cranberry-Composite_map-F1.LG11,SCF21596,SCF21596,marker_locus,39.89 cM
Cranberry-Composite_map-F1.LG11,scaffold_3947_9416,scaffold_3947_9416,marker_locus,40.34 cM
Cranberry-Composite_map-F1.LG11,scaffold_43653_1752,scaffold_43653_1752,marker_locus,40.34 cM
Cranberry-Composite_map-F1.LG11,scaffold_19915_4093,scaffold_19915_4093,marker_locus,41.67 cM
Cranberry-Composite_map-F1.LG11,scaffold_49289_592,scaffold_49289_592,marker_locus,42.9 cM
Cranberry-Composite_map-F1.LG11,scaffold_49289_590,scaffold_49289_590,marker_locus,42.9 cM
Cranberry-Composite_map-F1.LG11,scaffold_49289_591,scaffold_49289_591,marker_locus,42.9 cM
Cranberry-Composite_map-F1.LG11,scaffold_49289_770,scaffold_49289_770,marker_locus,43.05 cM
Cranberry-Composite_map-F1.LG11,scaffold_49289_664,scaffold_49289_664,marker_locus,43.05 cM
Cranberry-Composite_map-F1.LG11,scaffold_5369_8651,scaffold_5369_8651,marker_locus,43.47 cM
Cranberry-Composite_map-F1.LG11,scaffold_91186_492,scaffold_91186_492,marker_locus,44.64 cM
Cranberry-Composite_map-F1.LG11,scaffold_109972_115,scaffold_109972_115,marker_locus,44.64 cM
Cranberry-Composite_map-F1.LG11,scaffold_66939_1710,scaffold_66939_1710,marker_locus,44.64 cM
Cranberry-Composite_map-F1.LG11,scaffold_63099_1099,scaffold_63099_1099,marker_locus,44.64 cM
Cranberry-Composite_map-F1.LG11,scaffold_91186_478,scaffold_91186_478,marker_locus,46.9 cM
Cranberry-Composite_map-F1.LG11,vm68798,vm68798,marker_locus,47.62 cM
Cranberry-Composite_map-F1.LG11,scaffold_33043_2724,scaffold_33043_2724,marker_locus,47.62 cM
Cranberry-Composite_map-F1.LG11,scaffold_16331_1181,scaffold_16331_1181,marker_locus,47.74 cM
Cranberry-Composite_map-F1.LG11,scaffold_16331_1770,scaffold_16331_1770,marker_locus,47.74 cM
Cranberry-Composite_map-F1.LG11,scaffold_16331_1732,scaffold_16331_1732,marker_locus,47.74 cM
Cranberry-Composite_map-F1.LG11,SCF132506,SCF132506,marker_locus,50.06 cM
Cranberry-Composite_map-F1.LG11,scaffold_7078_6962,scaffold_7078_6962,marker_locus,50.06 cM
Cranberry-Composite_map-F1.LG11,scaffold_29481_191,scaffold_29481_191,marker_locus,50.21 cM
Cranberry-Composite_map-F1.LG11,scaffold_3740_7926,scaffold_3740_7926,marker_locus,50.21 cM
Cranberry-Composite_map-F1.LG11,scaffold_20993_4449,scaffold_20993_4449,marker_locus,50.21 cM
Cranberry-Composite_map-F1.LG11,scaffold_30688_1474,scaffold_30688_1474,marker_locus,50.21 cM
Cranberry-Composite_map-F1.LG11,scaffold_20993_4576,scaffold_20993_4576,marker_locus,50.21 cM
Cranberry-Composite_map-F1.LG11,scaffold_44272_1125,scaffold_44272_1125,marker_locus,50.21 cM
Cranberry-Composite_map-F1.LG11,SCF57497,SCF57497,marker_locus,50.63 cM
Cranberry-Composite_map-F1.LG11,scaffold_3517_5262,scaffold_3517_5262,marker_locus,51.67 cM
Cranberry-Composite_map-F1.LG11,scaffold_779_12265,scaffold_779_12265,marker_locus,51.67 cM
Cranberry-Composite_map-F1.LG11,scaffold_8539_6223,scaffold_8539_6223,marker_locus,51.8 cM
Cranberry-Composite_map-F1.LG11,scaffold_73869_697,scaffold_73869_697,marker_locus,51.8 cM
Cranberry-Composite_map-F1.LG11,scaffold_21445_4206,scaffold_21445_4206,marker_locus,51.94 cM
Cranberry-Composite_map-F1.LG11,scaffold_51138_759,scaffold_51138_759,marker_locus,53 cM
Cranberry-Composite_map-F1.LG11,scaffold_183040_109,scaffold_183040_109,marker_locus,53 cM
Cranberry-Composite_map-F1.LG11,SCF120937,SCF120937,marker_locus,53 cM
Cranberry-Composite_map-F1.LG11,scaffold_54067_2020,scaffold_54067_2020,marker_locus,53 cM
Cranberry-Composite_map-F1.LG11,scaffold_54067_2153,scaffold_54067_2153,marker_locus,53 cM
Cranberry-Composite_map-F1.LG11,scaffold_183040_120,scaffold_183040_120,marker_locus,53 cM
Cranberry-Composite_map-F1.LG11,scaffold_183040_149,scaffold_183040_149,marker_locus,53 cM
Cranberry-Composite_map-F1.LG11,scaffold_54067_2030,scaffold_54067_2030,marker_locus,53 cM
Cranberry-Composite_map-F1.LG11,scaffold_1004_5429,scaffold_1004_5429,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_98506_975,scaffold_98506_975,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_6112_6660,scaffold_6112_6660,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_46576_1403,scaffold_46576_1403,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_12301_5331,scaffold_12301_5331,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_12301_5315,scaffold_12301_5315,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_12301_5304,scaffold_12301_5304,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,SCF66313,SCF66313,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_48474_2028,scaffold_48474_2028,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_7855_396,scaffold_7855_396,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_193553_124,scaffold_193553_124,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_2919_1805,scaffold_2919_1805,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_193553_141,scaffold_193553_141,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,SCF158255,SCF158255,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,SCF136826,SCF136826,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_196907_128,scaffold_196907_128,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_179375_102,scaffold_179375_102,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_26836_3084,scaffold_26836_3084,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_9729_6598,scaffold_9729_6598,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_495_16764,scaffold_495_16764,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_196907_95,scaffold_196907_95,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_48474_2159,scaffold_48474_2159,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_158626_123,scaffold_158626_123,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_5498_3057,scaffold_5498_3057,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,SCF95754,SCF95754,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_163488_123,scaffold_163488_123,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,482_K70,482_K70,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_57682_768,scaffold_57682_768,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_97235_903,scaffold_97235_903,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_923_7221,scaffold_923_7221,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_85548_1287,scaffold_85548_1287,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_8025_5127,scaffold_8025_5127,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_76089_1435,scaffold_76089_1435,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_76089_1420,scaffold_76089_1420,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_64361_247,scaffold_64361_247,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_63625_1817,scaffold_63625_1817,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_57190_1793,scaffold_57190_1793,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_569_9959,scaffold_569_9959,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_5498_3873,scaffold_5498_3873,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_5498_3744,scaffold_5498_3744,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_46087_1446,scaffold_46087_1446,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_45329_1909,scaffold_45329_1909,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_33714_3153,scaffold_33714_3153,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_28218_320,scaffold_28218_320,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_26836_3164,scaffold_26836_3164,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_2227_4249,scaffold_2227_4249,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_207903_42,scaffold_207903_42,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_207903_24,scaffold_207903_24,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_1826_9999,scaffold_1826_9999,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_1826_9997,scaffold_1826_9997,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_1826_9276,scaffold_1826_9276,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_17249_2078,scaffold_17249_2078,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_17249_2060,scaffold_17249_2060,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_1718_6270,scaffold_1718_6270,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_16609_1665,scaffold_16609_1665,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_16609_1650,scaffold_16609_1650,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_16609_1649,scaffold_16609_1649,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_150284_280,scaffold_150284_280,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_150284_239,scaffold_150284_239,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_128140_588,scaffold_128140_588,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_1011_7304,scaffold_1011_7304,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_163488_87,scaffold_163488_87,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_95677_941,scaffold_95677_941,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_7023_6056,scaffold_7023_6056,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_231_5020,scaffold_231_5020,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_7023_6005,scaffold_7023_6005,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_68358_358,scaffold_68358_358,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_5712_6591,scaffold_5712_6591,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_73693_498,scaffold_73693_498,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_702_3686,scaffold_702_3686,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_41512_1102,scaffold_41512_1102,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_177069_72,scaffold_177069_72,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,SCF123189,SCF123189,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_173777_36,scaffold_173777_36,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_16465_5166,scaffold_16465_5166,marker_locus,53.59 cM
Cranberry-Composite_map-F1.LG11,scaffold_55939_484,scaffold_55939_484,marker_locus,53.59 cM
